"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"ATAD3A" 281.382193942798 7.52800040075674 0.119115926267707 63.1989410369686 0 0
"SSU72" 872.900943407247 9.87420861644432 0.0729807390680217 135.298830109696 0 0
"MIB2" 208.360157205361 6.81144392032958 0.204052069717817 33.380910714354 2.59475382056202e-244 2.98585890164048e-244
"CDK11B" 205.593818897608 7.67781641250431 0.0983640510159806 78.0551058359414 0 0
"SLC35E2B" 345.527672199883 8.46933507577436 0.0733130304702439 115.522916205351 0 0
"CDK11A" 107.055621839649 6.42156194418322 0.122597017117775 52.3794305534711 0 0
"NADK" 427.478613900975 8.4848089933855 0.0837992346419595 101.251628724745 0 0
"GNB1" 3502.92316045667 12.8743583718591 0.051860254528649 248.250967699107 0 0
"PRKCZ" 225.030051859794 9.19500282506172 0.0825799335345096 111.346696848808 0 0
"SKI" 360.494456380485 9.23414916866897 0.0845089945817344 109.268240787529 0 0
"MORN1" 46.5096214953168 4.70381125941512 0.200475916834131 23.4632235816482 9.68828138834883e-122 1.05227061741313e-121
"LOC100129534" 15.4073835044145 4.2756868551927 0.239317807763557 17.8661458382446 2.16441559195768e-71 2.28916218710928e-71
"RER1" 1006.07909861946 10.4442447065642 0.0649971375659377 160.687764072207 0 0
"PEX10" 188.483198323651 7.25067654562072 0.101780306781808 71.2385015812968 0 0
"PANK4" 158.803016065673 7.84405525665972 0.106897966742321 73.3789004197615 0 0
"FAM213B" 246.420307347304 8.38855021565121 0.10892039710594 77.015420789296 0 0
"ARHGEF16" 130.633365657239 7.69285670670871 0.136752975449576 56.2536696654564 0 0
"MEGF6" 138.127458704802 5.92193107135236 0.138104609618949 42.8800391796612 0 0
"TPRG1L" 404.12373527365 9.42343218838189 0.063531979296198 148.325808400335 0 0
"WRAP73" 169.455021687011 6.86331673571944 0.115792739866654 59.2724271281875 0 0
"TP73-AS1" 161.369904375183 7.38035718240223 0.110458701368686 66.8155345930445 0 0
"LRRC47" 491.814914802287 8.84424328258616 0.0717132659775478 123.327855202622 0 0
"CEP104" 294.103263699311 9.02879878376253 0.0701514241163596 128.704426139468 0 0
"DFFB" 45.8975701880838 6.14440704375483 0.138284374594775 44.4331260257005 0 0
"C1orf174" 172.715534175551 7.39329671981934 0.102624148537564 72.0424658832919 0 0
"NPHP4" 90.8959139862433 6.55395356474843 0.117709481254481 55.6790625096644 0 0
"KCNAB2" 180.008731031841 5.04139896940781 0.15267899308117 33.0195979660908 4.2507889394742e-239 4.88387575812496e-239
"RPL22" 2760.36281519648 11.8988473539633 0.0794309265747222 149.801190381052 0 0
"RNF207" 208.401270130821 7.73432449916577 0.103152754863676 74.9793305024891 0 0
"ICMT" 1028.41932964323 10.3181127757983 0.0461819892004282 223.422874467751 0 0
"GPR153" 160.487483901738 9.44061018740773 0.101931777561372 92.6169484459704 0 0
"ACOT7" 555.520477721875 9.2884405741245 0.0985650346312532 94.2366693105112 0 0
"HES2" 746.816778359232 12.0578585883593 0.0796766599586241 151.334890225329 0 0
"PLEKHG5" 210.233960137481 9.95426875999817 0.104124912082307 95.5993005029354 0 0
"NOL9" 232.440421713984 8.09105857221868 0.0847466942008346 95.4734417491768 0 0
"ZBTB48" 109.627189535956 7.14508902475453 0.114112250688778 62.6145657598287 0 0
"KLHL21" 358.312555234382 8.93566072736559 0.0813243158910375 109.876863143098 0 0
"PHF13" 205.160890038901 7.61232433635126 0.0838008081385968 90.8383165441717 0 0
"THAP3" 133.060673704516 6.26269062003228 0.139441936366252 44.9125333686055 0 0
"DNAJC11" 602.734617584008 9.79002947133765 0.0762803716838159 128.342708028713 0 0
"CAMTA1" 267.788786363177 7.74856862165293 0.0778133219765669 99.5789464429545 0 0
"VAMP3" 932.282968237846 10.56019146135 0.0634169845131114 166.519924314072 0 0
"PER3" 125.515802713448 7.04614686840301 0.10435284278456 67.5223279058151 0 0
"TNFRSF9" 158.590538372324 2.81128502131073 0.29698831019138 9.46597870973147 2.90824643541809e-21 2.98276839402689e-21
"PARK7" 1607.5331503601 10.7000972597049 0.0692235527889423 154.573072727554 0 0
"ERRFI1" 2653.26868016592 10.6851014494891 0.145622403296911 73.3753955955738 0 0
"SLC45A1" 39.5630564858804 1.49396746577982 0.480314179344258 3.11039634061905 0.00186836460938828 0.00189165281274974
"RERE" 585.386083122031 9.97977176889047 0.076087817124745 131.161231140706 0 0
"ENO1" 22631.7940664828 14.6336456835187 0.0559741863418932 261.435612375598 0 0
"GPR157" 31.6413085529363 5.90558505104328 0.197606393202512 29.8855970970084 3.02810427706857e-196 3.40611627622202e-196
"H6PD" 511.282019448742 8.70810538756154 0.0779735019005574 111.680316714098 0 0
"SPSB1" 421.459925087116 9.40054962780934 0.0784098106161399 119.889967262264 0 0
"SLC25A33" 62.0959162111779 4.05875995726875 0.211295821384658 19.2088983618843 3.11812689343728e-82 3.31817241034598e-82
"TMEM201" 103.943806037373 5.8881676755912 0.143194115689223 41.1201790468152 0 0
"PIK3CD" 172.837095686757 8.20428077482699 0.0809621715195637 101.334742149851 0 0
"CLSTN1" 2856.23579467685 12.9441403138233 0.0528428167881612 244.955532285766 0 0
"CTNNBIP1" 148.932181218196 8.55072250833365 0.094049173036589 90.917572502281 0 0
"LZIC" 215.520357493038 8.41842634570888 0.0833943584139146 100.947192421883 0 0
"NMNAT1" 144.841507150737 8.57802676822559 0.0767136521946385 111.818777008053 0 0
"UBE4B" 431.053758375037 9.94960842526434 0.0767086964940688 129.706394190047 0 0
"KIF1B" 696.327897665942 10.3667051367094 0.0694766273438949 149.211404367635 0 0
"PGD" 9198.69308534338 11.4083849505985 0.0651074586345748 175.223932708383 0 0
"DFFA" 371.764234506155 9.6795196478493 0.0812249288846313 119.169321300333 0 0
"PEX14" 199.456440358314 8.56129492473291 0.104681078694929 81.7845500969953 0 0
"CASZ1" 124.24694976274 8.26042764452221 0.105300353157153 78.446343215907 0 0
"TARDBP" 1987.12267870171 11.0999395701696 0.0574197424464806 193.312249362935 0 0
"SRM" 301.107279562839 8.29913840861548 0.108101039310986 76.7720501256281 0 0
"EXOSC10" 739.430729703258 9.98507451346424 0.0628824835912957 158.789442515696 0 0
"MTOR" 781.713939770358 10.3644345843569 0.0636655899241341 162.794919464463 0 0
"UBIAD1" 172.237089238839 7.43835877980571 0.0954039903733607 77.9669566303873 0 0
"FBXO2" 193.802601729685 9.52040706653088 0.123877602129414 76.853336703959 0 0
"FBXO44" 252.042128187506 8.65622014012642 0.0964640710143668 89.7351734081097 0 0
"FBXO6" 73.625505252223 6.56090289243063 0.121701972098221 53.9095856814514 0 0
"MAD2L2" 172.534753168667 6.52644211075183 0.110377410652189 59.1284219496445 0 0
"AGTRAP" 453.625796187032 9.30429854332764 0.100691444869295 92.4040622855825 0 0
"MTHFR" 211.563378878168 7.94676118901782 0.0772611198485182 102.855889282975 0 0
"CLCN6" 212.841796636693 7.60184026309462 0.0846600847375497 89.7924953259932 0 0
"KIAA2013" 546.541244693062 8.93544326612262 0.0963157727402468 92.7723778972374 0 0
"PLOD1" 1763.68511900472 11.1735468481163 0.0739465169273306 151.10308520815 0 0
"MFN2" 1232.81347748719 11.3981398725295 0.0613211871179965 185.876047223235 0 0
"MIIP" 119.406979121565 6.84789388025116 0.124252990166742 55.11250772365 0 0
"VPS13D" 599.556594982259 10.7630800813602 0.075095217794286 143.325772232852 0 0
"DHRS3" 1536.04734895978 10.9880207902618 0.0635134594820529 173.003027702603 0 0
"PRDM2" 385.979484906969 9.85823246127208 0.0785608159741927 125.485362378498 0 0
"KAZN" 61.8423492308829 7.26804672367374 0.148116135927585 49.06991853492 0 0
"TMEM51-AS1" 52.9361060429988 5.56204223858112 0.155095301427784 35.8620937409308 1.19157878633187e-281 1.39383427071243e-281
"TMEM51" 486.242686206063 7.82366483571678 0.0789313082511474 99.1199184336723 0 0
"EFHD2" 1673.75461388112 9.99670339062667 0.099051937197763 100.92385543826 0 0
"CASP9" 135.772393791122 6.50282062630256 0.112820598435392 57.6385936299256 0 0
"DNAJC16" 240.116944958048 8.96715557892229 0.0794452409407888 112.872155370585 0 0
"AGMAT" 69.8629195305556 4.12389109875064 0.230422340471852 17.8970975223404 1.24229916041758e-71 1.31427684592348e-71
"DDI2" 45.9170321813717 6.39523633356233 0.154801975044937 41.3123691200055 0 0
"RSC1A1" 39.4332296893377 6.56944257570607 0.171782388984931 38.2428176399523 0 0
"PLEKHM2" 627.749432448738 9.89217270568718 0.0853122350916412 115.952567589645 0 0
"FBLIM1" 718.745564817566 11.2636457779677 0.0779228651644465 144.548660450269 0 0
"UQCRHL" 111.785890280791 6.21542309528387 0.140334800576078 44.2899627873442 0 0
"FLJ37453" 35.8945190716843 3.70395375705667 0.241369443959421 15.3455785301448 3.79163990226438e-53 3.97553587702302e-53
"SPEN" 1109.26674361461 11.0960592607731 0.0617398229949727 179.722887473724 0 0
"ZBTB17" 236.649663534056 7.70068761588757 0.128708145160657 59.8306160521185 0 0
"FAM131C" 38.7273267249121 4.41541052030615 0.208891409711052 21.1373484740888 3.60786158415627e-99 3.87817913011329e-99
"EPHA2" 2377.01570225921 10.8135876900437 0.0796139525218896 135.825283728635 0 0
"ARHGEF19" 70.5431571095417 6.24033863839962 0.15694863682267 39.7603876321036 0 0
"FBXO42" 195.718668084085 7.81673419901099 0.0895274029298721 87.3110795488386 0 0
"SZRD1" 1315.30406670116 10.7753714223299 0.0660733504583004 163.081958877359 0 0
"NECAP2" 578.732154576567 9.60423488661822 0.0618251447163081 155.345125849497 0 0
"CROCCP3" 37.2804054299964 4.42310534366352 0.213665358130954 20.7010878242257 3.38640066173952e-95 3.6295302328744e-95
"NBPF1" 321.047775629083 8.35446354249453 0.0811320511007513 102.973651339343 0 0
"CROCCP2" 139.60105937722 6.04810696329587 0.148053042358579 40.8509468427374 0 0
"CROCC" 110.022847080776 6.29726497497679 0.124930028034413 50.4063360431021 0 0
"ATP13A2" 418.46442868107 9.46160638023583 0.0993731847976253 95.2128725621958 0 0
"SDHB" 713.026007525487 9.77961135548298 0.0668067998436696 146.386466323303 0 0
"PADI2" 42.9029122008457 5.30213961602364 0.178522728953184 29.7000815924905 7.66000874275278e-194 8.60397728329334e-194
"PADI1" 87.0974915618919 8.26240068174758 0.0986217758975086 83.7786645652596 0 0
"RCC2" 1670.00084210443 11.4554412643246 0.0548225702974129 208.954837436092 0 0
"ARHGEF10L" 187.135598857627 7.39071766055835 0.101640953127816 72.7139743688193 0 0
"KLHDC7A" 151.468739656845 3.30486353749308 0.261029746998967 12.6608694046896 9.74145011649886e-37 1.00894242862332e-36
"ALDH4A1" 417.880937483162 9.03836141788249 0.090025362358541 100.397945435484 0 0
"IFFO2" 741.185323713774 9.59717484803218 0.0548995278660609 174.813431391369 0 0
"UBR4" 2676.92412939209 11.6659324256714 0.0597024511972866 195.401230464079 0 0
"EMC1" 780.784905321065 10.0012845799782 0.0543592200659373 183.985063947694 0 0
"MRTO4" 605.086278212673 9.11876901217228 0.0924271507542314 98.6589864315905 0 0
"LOC100506730" 19.0222971798316 5.63348660317141 0.192268668187691 29.3000760668506 1.03481824160255e-188 1.16116171812934e-188
"AKR7A2" 307.577624649059 8.63418090617424 0.0883125394896117 97.7684591120821 0 0
"PQLC2" 124.062842464598 6.96335447913978 0.110504597753042 63.0141606840799 0 0
"CAPZB" 1826.92248529244 11.4736381196846 0.0577233403730655 198.769476013178 0 0
"MINOS1" 241.843945442583 8.09947905301431 0.119997123848051 67.497276545315 0 0
"TMCO4" 100.704404973517 6.88047778927748 0.104225728707457 66.015156474365 0 0
"OTUD3" 126.510537182635 6.98389477039515 0.116349013963792 60.0253885483595 0 0
"CAMK2N1" 759.591117261095 10.8383314979552 0.0923247352501522 117.393583296924 0 0
"MUL1" 456.979137950398 9.2408639042896 0.0718047073987432 128.694402345707 0 0
"CDA" 302.465260376915 9.31900085310546 0.098650435066867 94.4648733357221 0 0
"PINK1" 693.825050688852 10.3896566420077 0.0680489399728061 152.679184218882 0 0
"DDOST" 2852.32842581749 11.7748671394661 0.0621667864870366 189.407685435396 0 0
"SH2D5" 111.665629371948 7.22200812428141 0.127631343916806 56.584910121991 0 0
"HP1BP3" 1286.12088715593 10.917675303277 0.0609777092893783 179.043710078804 0 0
"EIF4G3" 1244.95837486434 11.3452870796107 0.0607232099160391 186.836089450766 0 0
"ECE1" 2498.94119707284 11.2234238003006 0.0647439553981585 173.350913321243 0 0
"NBPF3" 93.362442048432 7.22897480799578 0.106966633234374 67.5815867940466 0 0
"RAP1GAP" 334.358680737481 5.07247077325671 0.153316048650281 33.0850606828982 4.87449957503362e-240 5.60280894864181e-240
"USP48" 572.536486969729 10.4087851694456 0.0595222493220972 174.872174489236 0 0
"HSPG2" 3508.68258279732 11.9432162267469 0.110316493245698 108.263196874349 0 0
"LINC00339" 118.772610720873 4.64645207555605 0.171753009379075 27.0531042940906 3.51141524547534e-161 3.8911229026749e-161
"CDC42" 2507.87687984844 12.0923115518431 0.0636834977327875 189.88139757307 0 0
"ZBTB40" 467.05003246407 9.28844581683715 0.0626913901604573 148.161426841287 0 0
"EPHB2" 1031.50274333867 10.2580824608312 0.0708171341574856 144.853114756366 0 0
"KDM1A" 997.082337913959 10.2854054064707 0.0485415133925679 211.888849103034 0 0
"LUZP1" 1227.24100463138 11.3993963811395 0.0762752874263884 149.450716814942 0 0
"HNRNPR" 2402.73080960866 12.0719880988706 0.0681412567059661 177.161218950834 0 0
"ZNF436" 401.261682147105 9.12360130206716 0.0940609148039795 96.9967315444519 0 0
"ASAP3" 80.6418477854223 6.93557651819327 0.132505638371976 52.3417463845832 0 0
"ID3" 1338.00274985253 9.52167879974376 0.089292539512187 106.634651133919 0 0
"RPL11" 8798.18739265656 14.1804014360584 0.0662798749612643 213.947317256494 0 0
"PITHD1" 270.976029156762 8.3273994176069 0.0799796163428712 104.119021800598 0 0
"LYPLA2" 617.031253674816 9.90177136683139 0.0819056187426258 120.892455473 0 0
"GALE" 589.565891560106 8.86722221690593 0.0839742240769712 105.594571600664 0 0
"HMGCL" 292.589547594671 8.93298878148798 0.0988812811302144 90.3405445336447 0 0
"FUCA1" 255.857186728184 8.61672351584863 0.0737246241726135 116.877144001088 0 0
"PNRC2" 202.466011313796 7.0099769686048 0.1161130563845 60.371995939817 0 0
"SRSF10" 459.342967201183 9.50982443496078 0.0713629292903727 133.260006694312 0 0
"MYOM3" 150.039671973661 4.60593472698871 0.177077372352612 26.010859918437 3.73214778819398e-149 4.1089332884372e-149
"IL22RA1" 44.5370103588935 5.52786945875286 0.162390005286254 34.0407000357478 5.57211562499078e-254 6.44354247977318e-254
"IFNLR1" 65.7607360144844 7.32328560002201 0.108580569735305 67.4456361564003 0 0
"GRHL3" 151.106663053991 9.60681027798739 0.0927351825947733 103.594019111026 0 0
"STPG1" 154.58486899114 8.36033977614728 0.0793272754735981 105.390481725668 0 0
"NIPAL3" 492.087610263547 10.7856563577151 0.0689862767370916 156.344955371624 0 0
"RCAN3" 142.594153178858 7.68260507619913 0.0997809770260104 76.9946868148672 0 0
"SRRM1" 962.925416976395 11.1434373571346 0.0574699591660527 193.900213587015 0 0
"CLIC4" 1019.44450664752 10.3380511023984 0.119759911799153 86.3231355725787 0 0
"RUNX3" 52.0106831147839 4.93351439514762 0.172360057034395 28.6233044942839 3.44632074080996e-180 3.85183177091538e-180
"SYF2" 607.709689312535 10.314157897145 0.0888052060810755 116.143617613236 0 0
"TMEM50A" 973.205084655248 10.3923186771742 0.102758247345407 101.133670003556 0 0
"LDLRAP1" 217.38121668207 9.20838704331923 0.0836356138635042 110.101266887903 0 0
"MTFR1L" 267.818965047926 8.58404285956048 0.0779287813012403 110.152407316343 0 0
"AUNIP" 56.6501433260165 5.89688086431984 0.154248824566496 38.2296648346757 0 0
"PAQR7" 449.531927741535 11.0710130369663 0.0689496753430137 160.566572386161 0 0
"STMN1" 1155.81690739438 9.53554090279663 0.0780318925546066 122.200559163981 0 0
"PAFAH2" 272.768602510682 9.24333094283163 0.0665322118357215 138.930161613368 0 0
"PDIK1L" 61.7269799660195 4.77245029309772 0.185708790279591 25.6985697118194 1.21271381599064e-145 1.3322244953509e-145
"ZNF593" 137.70171325448 6.54308997757588 0.130082333500451 50.2996048848801 0 0
"CEP85" 249.718785239978 7.79657821451602 0.0826074043360046 94.3811063570469 0 0
"SH3BGRL3" 2289.10524676331 13.185481523919 0.0826435531204649 159.546401698137 0 0
"UBXN11" 120.616933313888 5.39221306782707 0.169933109671014 31.7313858274367 5.73618262813027e-221 6.53274324669641e-221
"DHDDS" 295.308605200874 9.16187352787616 0.065212921062972 140.491690581213 0 0
"HMGN2" 696.716058652841 8.1663613041813 0.080372428025416 101.606502438857 0 0
"RPS6KA1" 508.693688678387 9.89925419743109 0.0758843694168715 130.451821284163 0 0
"ARID1A" 976.220573120603 11.0263148100392 0.067126177681885 164.262515620859 0 0
"PIGV" 139.676482721521 6.93123958224242 0.109068812720773 63.5492347385049 0 0
"ZDHHC18" 363.81795590438 8.02560053516081 0.0811728800132786 98.8704667599319 0 0
"SFN" 3092.49846781749 13.5543906381859 0.0912858509717844 148.482930201039 0 0
"GPN2" 171.960998462221 7.31947713558996 0.108592978867773 67.4028580107597 0 0
"GPATCH3" 116.766896999376 7.29992126182148 0.102348672214542 71.3240446003977 0 0
"NUDC" 1349.09953973606 10.526287314546 0.0815010595455487 129.155220474933 0 0
"TRNP1" 1285.74807500594 9.62317605508252 0.0820234025726175 117.322322084394 0 0
"SLC9A1" 457.366016880993 10.1626319958963 0.0729229843716734 139.361164157784 0 0
"WDTC1" 277.646185805899 9.40167981782482 0.089000396609063 105.63638114021 0 0
"TMEM222" 215.030446460457 7.72409987148652 0.0930426501231484 83.016765550671 0 0
"MAP3K6" 150.359140789266 8.47721398016881 0.112116703183539 75.6106248173502 0 0
"GPR3" 31.526418978427 3.04600878304227 0.298896261236486 10.190856086461 2.17837387558956e-24 2.23834956782047e-24
"WASF2" 1461.49376024966 12.0284892721231 0.0535078576656537 224.798558508614 0 0
"AHDC1" 264.21007228916 9.28681404942101 0.0956770675360204 97.0641585134778 0 0
"IFI6" 1161.42601865807 5.75990810368762 0.238352648481489 24.1654881553999 5.13277320335745e-129 5.59685574745729e-129
"FAM76A" 80.4335683650983 7.04802871763905 0.121805370279696 57.8630375775302 0 0
"STX12" 326.390476330015 8.76512726564414 0.0923494806871375 94.9125777473371 0 0
"PPP1R8" 402.111452077583 8.90788115491619 0.07906047274697 112.671741584768 0 0
"RPA2" 362.905473350628 8.71862179851052 0.0728672289162467 119.650794028845 0 0
"SMPDL3B" 68.1488825255305 5.04466043293951 0.159167904025136 31.6939552847467 1.88213973156667e-220 2.14306304005535e-220
"XKR8" 67.163945523302 6.4662011225583 0.128149278853105 50.4583496717947 0 0
"EYA3" 243.226107506989 8.91990446356317 0.0666597647114535 133.812420463443 0 0
"PTAFR" 306.809757723965 10.3358675580197 0.0860258868362501 120.148340669756 0 0
"DNAJC8" 1162.3038344577 10.8073927076159 0.0609721283091656 177.251360700677 0 0
"SESN2" 469.890882488939 8.39537607197578 0.088174634707659 95.2130519146516 0 0
"MED18" 226.229808687346 8.99537428347645 0.0771791937718268 116.551804234577 0 0
"PHACTR4" 661.455200596162 10.0229591296834 0.0569503236574328 175.994770283895 0 0
"SNHG3" 492.323819583175 8.18597985774421 0.0956934887137968 85.5437498179954 0 0
"RCC1" 904.660602648492 9.76058141801207 0.0574192229097204 169.988044480479 0 0
"TRNAU1AP" 167.304115985166 7.56029887991432 0.0858354742262492 88.078955094796 0 0
"SNHG12" 178.298893896363 7.52198171171969 0.106297028245339 70.7638006055874 0 0
"SNORA61" 27.6773749156072 5.73454646712261 0.173680323797639 33.0178245971268 4.50736428200683e-239 5.17812533520481e-239
"TAF12" 240.59028044449 9.06541483490876 0.0716366352743834 126.547189160774 0 0
"GMEB1" 119.364413933683 7.62539632073209 0.108554168535268 70.2450806230872 0 0
"YTHDF2" 859.589002044087 9.9480122142373 0.0591679185714905 168.131860210994 0 0
"EPB41" 415.688933722845 9.7940856711632 0.072952361144458 134.253169020387 0 0
"SRSF4" 902.061168073349 10.9195982989397 0.0571671237237611 191.011854150728 0 0
"MECR" 177.366916306461 7.42457500623064 0.109080471804666 68.065116362222 0 0
"PTPRU" 524.071974139753 9.78209412527038 0.0941208633133129 103.931198470921 0 0
"SDC3" 418.670679250422 9.85800041608246 0.0664678809385964 148.312241595145 0 0
"PUM1" 1174.5684625359 10.8182703974687 0.0729127312939519 148.372858971011 0 0
"SNRNP40" 351.733279835151 8.13424818376163 0.0746523169601041 108.961764550573 0 0
"ZCCHC17" 379.587704763418 10.0020673288152 0.0845554011673946 118.290105548835 0 0
"SERINC2" 1452.81808099545 12.2252824315563 0.109508882378141 111.637359144455 0 0
"PEF1" 609.716448696251 9.27099652451144 0.0675786506023543 137.188245723694 0 0
"COL16A1" 330.721788289093 10.3614533150763 0.10959864548194 94.5399760144265 0 0
"SPOCD1" 52.6073613516842 5.72992487741539 0.155928917837825 36.747031640243 1.29673200816365e-295 1.5244225278476e-295
"PTP4A2" 2341.50929701778 10.4429117317023 0.0678269563953764 153.964032689725 0 0
"KHDRBS1" 1710.73805903625 10.8526458449547 0.0476426079182443 227.792858518116 0 0
"TMEM39B" 90.4984827339673 6.12219389042542 0.128929247660675 47.4849113099474 0 0
"KPNA6" 1070.9223432565 10.8285810883037 0.0498490132785246 217.227591402872 0 0
"TXLNA" 1002.00171583212 10.0531360512122 0.0556106007164983 180.777332409389 0 0
"CCDC28B" 31.2741778999158 4.5418775849563 0.202874313290098 22.3876424338733 5.19342102201842e-111 5.61696906503207e-111
"IQCC" 39.8886721589093 5.13810408343319 0.163591749019932 31.408088208698 1.56911170157905e-216 1.78314751232833e-216
"TMEM234" 63.7361352811024 6.36138541930561 0.124629697157356 51.0422922016236 0 0
"EIF3I" 1699.86706672479 11.3576190443701 0.0641568896998861 177.028828821019 0 0
"MTMR9LP" 32.1369623697327 1.99384555574415 0.413277107233287 4.82447617070321 1.40371697789475e-06 1.42539401183963e-06
"HDAC1" 1228.90577499249 10.8992370565984 0.052796370112354 206.439136505107 0 0
"MARCKSL1" 1015.02883119659 9.76695502755613 0.0729706614410182 133.847697618182 0 0
"BSDC1" 705.182723635922 10.3005998071783 0.064395512156305 159.958348994507 0 0
"ZBTB8A" 70.8844931980186 6.19378009320349 0.127632131939592 48.5283760372741 0 0
"ZBTB8OS" 278.706663263795 8.9124859545601 0.0907006583969833 98.2626379132935 0 0
"RBBP4" 1004.43075424675 9.87212743294513 0.0627770206860897 157.257023749339 0 0
"SYNC" 129.339389857922 8.42895540475445 0.0913669440631199 92.253883405922 0 0
"KIAA1522" 1638.09965018238 11.8725871818432 0.0625707737601048 189.746529703508 0 0
"YARS" 1401.73764870553 10.8220504236227 0.0812927194421898 133.124472866462 0 0
"S100PBP" 242.801400494812 8.06903867717019 0.0827753565596353 97.4811708767074 0 0
"TMEM54" 347.036184960686 8.75585418304055 0.117914648540748 74.2558646563306 0 0
"RNF19B" 460.023617454395 8.47937330775203 0.0753482418547188 112.535781844802 0 0
"AK2" 1533.89039441314 11.221420717209 0.0673819495701656 166.534521319008 0 0
"TRIM62" 53.7018930233098 6.92869381074348 0.147059321246023 47.1149584537529 0 0
"ZNF362" 125.706393045738 7.11391268851622 0.112143959419706 63.4355405795148 0 0
"PHC2" 614.846581055763 9.47881707610716 0.0847134092071229 111.892758948369 0 0
"ZSCAN20" 75.0713572990685 6.91307012447703 0.117420360296492 58.8745436227686 0 0
"SMIM12" 365.064398862411 9.14980788151446 0.0781113665208766 117.137982460837 0 0
"LOC653160" 16.9057574580825 4.50269551837134 0.235512862057909 19.1186820075423 1.76511707535348e-81 1.87745506753609e-81
"ZMYM6" 172.785235454785 8.98473353847882 0.0929048388031001 96.7089944316121 0 0
"ZMYM1" 116.328924970075 6.80565305236741 0.141772903988975 48.0039052659641 0 0
"SFPQ" 2806.17901936725 11.8877209211801 0.0637082852528346 186.596152666833 0 0
"ZMYM4" 651.73194351142 10.171247788889 0.0730653259686594 139.207587922783 0 0
"KIAA0319L" 696.179417019337 9.65950896906686 0.0629349695210551 153.483969922878 0 0
"NCDN" 274.608603585155 8.37122637407452 0.0914599895145036 91.5288359260857 0 0
"PSMB2" 1767.99102795806 11.1511724714888 0.067638953649141 164.863172327184 0 0
"C1orf216" 192.836874551489 6.98045955396408 0.102077240266647 68.3840936111682 0 0
"CLSPN" 214.659123195717 7.56563430277882 0.104953762278988 72.0854035005227 0 0
"AGO4" 195.543041959413 8.50287630276738 0.0813493179615534 104.5230189488 0 0
"AGO1" 240.001522757091 8.33909235967843 0.071915769209917 115.956381351317 0 0
"AGO3" 90.7894004569353 7.20298212041271 0.117075182132087 61.5244152452921 0 0
"ADPRHL2" 439.362942470483 9.17784013097216 0.0802980021195778 114.29724138472 0 0
"TRAPPC3" 628.125038647555 9.75799220256487 0.0701869413147142 139.028600189465 0 0
"MAP7D1" 1148.77899862974 10.9342140930233 0.0886919309031407 123.283076393549 0 0
"THRAP3" 1935.97389018345 12.0124253685077 0.0554686806192224 216.562305690481 0 0
"SH3D21" 87.6734010332 8.39573386961794 0.169419970442226 49.5557509997383 0 0
"EVA1B" 66.0768168948735 2.99006555132161 0.299248376048299 9.99191905669357 1.65349122346307e-23 1.69743681308396e-23
"STK40" 329.13595961106 7.52763549838987 0.0953825084927308 78.9205024835718 0 0
"LSM10" 203.184342821091 7.35044777431763 0.109901893100274 66.8819031862456 0 0
"OSCP1" 45.7797049291786 6.10837315949819 0.150143350992577 40.6836074932162 0 0
